document	page	drawsAny	dictWidth	dictDPI	dictRebuildDPI	drawnKind	drawnWidth	drawnDPI	drawnRebuildDPI	policyMoves	verdict	shippedRebuildDPI	formDepth	bareDepth	nestVerdict
Nogales oral history	37	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	38	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	39	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	40	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	41	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	42	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	43	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	44	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	45	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Nogales oral history	46	yes	3400	400.0	400.0	largest	3400	400.0	400.0	same	agree	400.0	1	0	withinCap
Senate, Democratic Leadership	1	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	2	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	3	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	4	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	5	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	6	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	7	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	8	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	9	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	10	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	11	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	12	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	13	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	14	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	15	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	16	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	17	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	18	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	19	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	20	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	21	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	22	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	23	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	24	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	25	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	26	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Senate, Democratic Leadership	27	yes	1468	172.7	172.7	largest	1468	172.7	172.7	same	agree	172.7	1	0	withinCap
Stiglitz1975(onPasinetti1974)	2	yes	4300	600.0	600.0	largest	4300	600.0	600.0	same	agree	600.0	1	0	withinCap
Stiglitz1975(onPasinetti1974)	3	yes	4300	600.0	600.0	largest	4300	600.0	600.0	same	agree	600.0	1	0	withinCap
Surani et al. - AI for Scaling Legal Reform Mapping and Redacting Racial Covenants in Santa Clara County	3	yes	2048	240.9	240.9	largest	2048	240.9	240.9	same	agree	240.9	1	0	withinCap
Surani et al. - AI for Scaling Legal Reform Mapping and Redacting Racial Covenants in Santa Clara County	10	yes	2048	240.9	240.9	largest	2048	240.9	240.9	same	agree	240.9	1	0	withinCap
Surani et al. - AI for Scaling Legal Reform Mapping and Redacting Racial Covenants in Santa Clara County	13	yes	2048	240.9	240.9	largest	2048	240.9	240.9	same	agree	240.9	1	0	withinCap
Surani et al. - AI for Scaling Legal Reform Mapping and Redacting Racial Covenants in Santa Clara County	15	yes	1310	154.1	154.1	largest	1310	154.1	154.1	same	agree	154.1	1	0	withinCap
Surani et al. - AI for Scaling Legal Reform Mapping and Redacting Racial Covenants in Santa Clara County	16	yes	2048	240.9	240.9	largest	2048	240.9	240.9	same	agree	240.9	1	0	withinCap
Surani et al. - AI for Scaling Legal Reform Mapping and Redacting Racial Covenants in Santa Clara County	20	yes	-	-	300.0	none	-	-	300.0	same	noDictImage	300.0	1	0	withinCap
Surani et al. - AI for Scaling Legal Reform Mapping and Redacting Racial Covenants in Santa Clara County	22	yes	-	-	300.0	none	-	-	300.0	same	noDictImage	300.0	1	0	withinCap
Surani et al. - AI for Scaling Legal Reform Mapping and Redacting Racial Covenants in Santa Clara County	31	yes	2048	240.9	240.9	largest	2048	240.9	240.9	same	agree	240.9	1	0	withinCap
Surani et al. - AI for Scaling Legal Reform Mapping and Redacting Racial Covenants in Santa Clara County	32	yes	3490	410.6	410.6	largest	3490	410.6	410.6	same	agree	410.6	1	0	withinCap
Surani et al. - AI for Scaling Legal Reform Mapping and Redacting Racial Covenants in Santa Clara County	35	yes	-	-	300.0	none	-	-	300.0	same	noDictImage	300.0	1	0	withinCap
Surani et al. - AI for Scaling Legal Reform Mapping and Redacting Racial Covenants in Santa Clara County	36	yes	2048	240.9	240.9	largest	2048	240.9	240.9	same	agree	240.9	1	0	withinCap
Surani et al. - AI for Scaling Legal Reform Mapping and Redacting Racial Covenants in Santa Clara County	37	yes	-	-	300.0	none	-	-	300.0	same	noDictImage	300.0	1	0	withinCap
Astin__The Challenge of Open Admissions by Alexander W_UNZ.org	1	yes	2572	302.6	302.6	unreadable	-	-	302.6	same	unreadable	302.6	1	0	partial
Astin__The Challenge of Open Admissions by Alexander W_UNZ.org	2	yes	2572	302.6	302.6	unreadable	-	-	302.6	same	unreadable	302.6	1	0	partial
Astin__The Challenge of Open Admissions by Alexander W_UNZ.org	3	yes	2572	302.6	302.6	unreadable	-	-	302.6	same	unreadable	302.6	1	0	partial
AI 2027	1	yes	2929	354.3	354.3	largest	245	29.6	300.0	moves	smaller	300.0	1	0	withinCap
_1958_Small Business Investment Act_	1	yes	2112	400.0	400.0	largest	2112	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	2	yes	2272	400.0	400.0	largest	2272	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	3	yes	2176	400.0	400.0	largest	2176	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	4	yes	2272	400.0	400.0	largest	2272	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	5	yes	2176	400.0	400.0	largest	2176	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	6	yes	2240	400.0	400.0	largest	2240	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	7	yes	2240	400.0	400.0	largest	2240	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	8	yes	2272	400.0	400.0	largest	2272	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	9	yes	2144	400.0	400.0	largest	2144	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	10	yes	2336	400.0	400.0	largest	2336	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	11	yes	2144	400.0	400.0	largest	2144	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	12	yes	2272	400.0	400.0	largest	2272	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	13	yes	2208	400.0	400.0	largest	2208	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	14	yes	2304	400.0	400.0	largest	2304	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	15	yes	2144	400.0	400.0	largest	2144	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	16	yes	2304	400.0	400.0	largest	2304	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	17	yes	2176	400.0	400.0	largest	2176	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	18	yes	2272	400.0	400.0	largest	2272	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	19	yes	2176	400.0	400.0	largest	2176	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	20	yes	2304	400.0	400.0	largest	2304	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	21	yes	2176	400.0	400.0	largest	2176	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	22	yes	2304	400.0	400.0	largest	2304	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	23	yes	2176	400.0	400.0	largest	2176	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	24	yes	2272	400.0	400.0	largest	2272	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	25	yes	2176	400.0	400.0	largest	2176	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	26	yes	2272	400.0	400.0	largest	2272	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	27	yes	2208	400.0	400.0	largest	2208	400.0	400.0	same	agree	400.0	1	0	withinCap
_1958_Small Business Investment Act_	28	yes	2272	400.0	400.0	largest	2272	400.0	400.0	same	agree	400.0	1	0	withinCap
Doermann_1967_The market for college education in the United States	1	yes	2472	300.1	300.1	largest	2472	300.1	300.1	same	agree	300.1	1	0	withinCap
Doermann_1967_The market for college education in the United States	2	yes	2667	300.0	300.0	largest	2667	300.0	300.0	same	agree	300.0	1	0	withinCap
Doermann_1967_The market for college education in the United States	3	yes	2658	300.0	300.0	largest	2658	300.0	300.0	same	agree	300.0	1	0	withinCap
Doermann_1967_The market for college education in the United States	4	yes	2649	299.9	299.9	largest	2649	299.9	299.9	same	agree	299.9	1	0	withinCap
Doermann_1967_The market for college education in the United States	5	yes	2658	300.0	300.0	largest	2658	300.0	300.0	same	agree	300.0	1	0	withinCap
Doermann_1967_The market for college education in the United States	6	yes	2655	300.1	300.1	largest	2655	300.1	300.1	same	agree	300.1	1	0	withinCap
Doermann_1967_The market for college education in the United States	7	yes	2667	300.0	300.0	largest	2667	300.0	300.0	same	agree	300.0	1	0	withinCap
Doermann_1967_The market for college education in the United States	8	yes	2658	300.4	300.4	largest	2658	300.4	300.4	same	agree	300.4	1	0	withinCap
Doermann_1967_The market for college education in the United States	9	yes	2655	300.1	300.1	largest	2655	300.1	300.1	same	agree	300.1	1	0	withinCap
Doermann_1967_The market for college education in the United States	10	yes	2652	300.2	300.2	largest	2652	300.2	300.2	same	agree	300.2	1	0	withinCap
Doermann_1967_The market for college education in the United States	11	yes	2655	300.1	300.1	largest	2655	300.1	300.1	same	agree	300.1	1	0	withinCap
Doermann_1967_The market for college education in the United States	12	yes	2661	299.8	299.8	largest	2661	299.8	299.8	same	agree	299.8	1	0	withinCap
Doermann_1967_The market for college education in the United States	13	yes	2655	300.1	300.1	largest	2655	300.1	300.1	same	agree	300.1	1	0	withinCap
Doermann_1967_The market for college education in the United States	14	yes	2664	300.2	300.2	largest	2664	300.2	300.2	same	agree	300.2	1	0	withinCap
Doermann_1967_The market for college education in the United States	15	yes	2658	300.0	300.0	largest	2658	300.0	300.0	same	agree	300.0	1	0	withinCap
Doermann_1967_The market for college education in the United States	16	yes	2661	300.3	300.3	largest	2661	300.3	300.3	same	agree	300.3	1	0	withinCap
Doermann_1967_The market for college education in the United States	17	yes	2664	300.2	300.2	largest	2664	300.2	300.2	same	agree	300.2	1	0	withinCap
Doermann_1967_The market for college education in the United States	18	yes	2652	300.2	300.2	largest	2652	300.2	300.2	same	agree	300.2	1	0	withinCap
Doermann_1967_The market for college education in the United States	19	yes	2649	299.9	299.9	largest	2649	299.9	299.9	same	agree	299.9	1	0	withinCap
Doermann_1967_The market for college education in the United States	20	yes	2658	300.4	300.4	largest	2658	300.4	300.4	same	agree	300.4	1	0	withinCap
Doermann_1967_The market for college education in the United States	21	yes	2658	300.4	300.4	largest	2658	300.4	300.4	same	agree	300.4	1	0	withinCap
Doermann_1967_The market for college education in the United States	22	yes	2658	300.0	300.0	largest	2658	300.0	300.0	same	agree	300.0	1	0	withinCap
Doermann_1967_The market for college education in the United States	23	yes	2655	300.1	300.1	largest	2655	300.1	300.1	same	agree	300.1	1	0	withinCap
Doermann_1967_The market for college education in the United States	24	yes	2655	300.1	300.1	largest	2655	300.1	300.1	same	agree	300.1	1	0	withinCap
Doermann_1967_The market for college education in the United States	25	yes	2661	300.3	300.3	largest	2661	300.3	300.3	same	agree	300.3	1	0	withinCap
Doermann_1967_The market for college education in the United States	26	yes	2655	300.1	300.1	largest	2655	300.1	300.1	same	agree	300.1	1	0	withinCap
Doermann_1967_The market for college education in the United States	27	yes	2658	300.0	300.0	largest	2658	300.0	300.0	same	agree	300.0	1	0	withinCap
